"id","ep_num","segment","title","role","text"
4040001,404,1,"QUINTUPLETS","RANDY","Okay, is everyone ready to go?"
4040002,404,1,"QUINTUPLETS","KYLE'S MOTHER","Oh, I'm so excited. I've always wanted to see Cirque du Cheville."
4040003,404,1,"QUINTUPLETS","SHARON","Me too. We were lucky to get tickets. Come on, boys! We're gonna be late."
4040004,404,1,"QUINTUPLETS","LIANE","Oh, don't they look precious?"
4040005,404,1,"QUINTUPLETS","STAN","Why do we have to dress up? Isn't this just a circus, with elephants and lions and stupid clowns"
4040006,404,1,"QUINTUPLETS","SHARON","No, Stanley. Cirque du Cheville is French-Canadian. They get acrobats and singers from all over the world and then do very artistic things.."
4040007,404,1,"QUINTUPLETS","KYLE","Awwww!"
4040008,404,1,"QUINTUPLETS","GRANDPA","Why the hell do you wanna take these boys to see that fufu French theater crap? You're gonna turn them into poofders!"
4040009,404,1,"QUINTUPLETS","SHARON","Dad, Stanley needs to see the arts!"
4040010,404,1,"QUINTUPLETS","GRANDPA","Well, he doesn't need to see a bunch of frogs prance around in tights and make-op wrappin' their peckers around each other's faces!"
4040011,404,1,"QUINTUPLETS","SHARON","Come on, everybody, let's go."
4040012,404,1,"QUINTUPLETS","GRANDPA","Close your eyes and cover your ears, Billy! Remember, you're a man."
4040013,404,2,"QUINTUPLETS","description","Cirque du Cheville, night. Folks are streaming in to get seats. Next, under the Big Top"
4040014,404,2,"QUINTUPLETS","KYLE'S MOTHER","Oh, this is so exciting"
4040015,404,2,"QUINTUPLETS","SHARON","Oh, look at the funny clown, Stanley."
4040016,404,2,"QUINTUPLETS","STAN","Where?  Oh, no.  Ha ha, very funny, thank you, goodbye.  No, thank you. Go away, please."
4040017,404,2,"QUINTUPLETS","CARTMAN","He doesn't want your dumbass umbrella, clown! Beat it!  Ow."
4040018,404,2,"QUINTUPLETS","RANDY","You didn't know that was gonna happen, did you, Stanley?"
4040019,404,2,"QUINTUPLETS","CARTMAN","Oh, God, that was soo funny! Oh, man, somebody stop my guts frm bursting out of my sides!"
4040020,404,2,"QUINTUPLETS","ANNOUNCER","Ladies and gentlemen, please, no smoking and no flash-photography during Sarque du Son Bleu"
4040021,404,2,"QUINTUPLETS","CARTMAN","Sarque du Son Bleu.  Oho, we've reached warp factor 5, captain."
4040022,404,2,"QUINTUPLETS","LIANE","Eric, sshhhh."
4040023,404,2,"QUINTUPLETS","KYLE","How long does this thing last?"
4040024,404,2,"QUINTUPLETS","STAN","Two hours."
4040025,404,2,"QUINTUPLETS","CARTMAN, KYLE, KENNY","Awwwgh."
