"id","ep_num","segment","title","role","text"
5040001,504,1,"SCOTT TENORMAN MUST DIE","description","Morning in South Park. Cartman is riding his Big Wheels down the road, singing to himself. He soon reaches the bus stop. Stan, Kyle, and Kenny are standing there"
5040002,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","Doodoo doot doo, dadadadada daa, ya da dadaa"
5040003,504,1,"SCOTT TENORMAN MUST DIE","Doodoo doot doo, dadada daa, heydy heydy heydy, how's it goin', ","guys?"
5040004,504,1,"SCOTT TENORMAN MUST DIE","KYLE","What the hell are you so happy about, fatass?!"
5040005,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","Oh, nothing. No big deal, really."
5040006,504,1,"SCOTT TENORMAN MUST DIE","STAN","What's no big deal?"
5040007,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","Well, guys, it seems that I am the first one of us to reach manhood after all."
5040008,504,1,"SCOTT TENORMAN MUST DIE","KYLE","...What the hell are you talking about?!"
5040009,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","Well, becuase, unlike you guys, I just got my first pubes! Ayada da daa, yadadadadee!"
5040010,504,1,"SCOTT TENORMAN MUST DIE","KENNY","(You got pubes??)"
5040011,504,1,"SCOTT TENORMAN MUST DIE","KYLE","What's ""pubes""?"
5040012,504,1,"SCOTT TENORMAN MUST DIE","STAN","Pubic hair. He's saying he got his first pubic hair."
5040013,504,1,"SCOTT TENORMAN MUST DIE","KYLE","Oh.  No you didn't!"
5040014,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","Oh yes I did! I'm becoming a man!"
5040015,504,1,"SCOTT TENORMAN MUST DIE","STAN","He's lying."
5040016,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","You wanna see 'em?"
5040017,504,1,"SCOTT TENORMAN MUST DIE","KYLE","Hell no!"
5040018,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","Here, check 'em out."
5040019,504,1,"SCOTT TENORMAN MUST DIE","STAN","We don't wanna see them, Cartman!"
5040020,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","There, see?! How do you like  apples! HA!"
5040021,504,1,"SCOTT TENORMAN MUST DIE","KYLE","Uh what are those?"
5040022,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","My pubes"
5040023,504,1,"SCOTT TENORMAN MUST DIE","STAN","What??"
5040024,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","I got 'em from Scott Tenorman."
5040025,504,1,"SCOTT TENORMAN MUST DIE","KYLE","Scott Tenorman? The ninth grader?"
5040026,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","Yup. He let me have 'em for just ten bucks. Ha ha ha! I got pubes 'fore you guys did! I got pubes 'fore youuu guys! Ahahahahahahaa ha!"
5040027,504,1,"SCOTT TENORMAN MUST DIE","STAN","Cartman, you are so Goddamned stupid it's unbelievable."
5040028,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","Don't be jealous, guys.  This doesn't mean we can't still hang out.  It just means that I matured faster than you. You'll get your pubes guys, someday."
5040029,504,1,"SCOTT TENORMAN MUST DIE","KYLE","Cartman, you don't buy pubes, you grow them yourself!"
5040030,504,1,"SCOTT TENORMAN MUST DIE","CARTMAN","Uh oo what?"
5040031,504,1,"SCOTT TENORMAN MUST DIE","STAN","When you get old enough, you grow your own pubic hair that's attached to you, you fuckin' dumbass!"
